source_path,curated_path,corpus,bank,languages_raw,has_chi_id,has_chi_tier,child_utterance_count,child_token_count,eligible_english_child_transcript,analysis_ready,exclude_reason,sha256,download_date,qc_status
data/QuigleyMcNally/HR/Sai/010526.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,6e22bf24ffb1ef2e841f367e2ab43d5bd6b9311d8060c2c7fa86ed979439b75e,,excluded
data/QuigleyMcNally/LR/Bre/000417.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,246ced9e4acddae44e64192db10c3315cbc8e999f2d6d2683479041adc8b326d,,excluded
data/QuigleyMcNally/LR/Bre/000515.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,a8df213a3e14dc42cd47db5d47c5e7e3ed882e869568a6cdc8c293c7daa0f1d9,,excluded
data/QuigleyMcNally/LR/Bre/000716.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,ff2daf83334f41c5a1b3865e8b7cabb726b26d2d2a1fbea7fe9071f743065432,,excluded
data/QuigleyMcNally/LR/Bre/000807.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,c25d00754b71a67bcf975e5d141c9e77a6f6333f2df73c771cfc330b6b38d84f,,excluded
data/QuigleyMcNally/LR/Bre/000911.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,16aebfc068882f719086da49428ed032d079501016ca86c38abdbeb9b2a370e4,,excluded
data/QuigleyMcNally/LR/Bre/001016.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,a3fee2b45f35552d720e988ef21f3ee370e90367f5ab5b4d5b333ba1103fc025,,excluded
data/QuigleyMcNally/LR/Bre/001113.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,d4c96c7b9a63820ba886593853b632b6e2588de156144a6fee4221b5dfc2f5ca,,excluded
data/QuigleyMcNally/LR/Bre/006015.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,12a65e214de9479619de8790238f1cf32577378a4204073df07c89f73ed027f4,,excluded
data/QuigleyMcNally/LR/Bre/010004.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,a487e6efad595a14967cfe397fccf48fdd54c1fdf8b3590d6f447490198cff95,,excluded
data/QuigleyMcNally/LR/Bre/010527.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,73530cb27c1d247c4d7890fb12c53367f123db0cd2c3b158a775d882dd8315e1,,excluded
data/QuigleyMcNally/LR/Bre/010528.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,295bdcf1657a1086201e8fc74dfa05a078139711909694f4731c7a6f981d66d9,,excluded
data/QuigleyMcNally/LR/Cya/000229.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,3b40f47d95f397f2f0f794d46aa18b03054ac974a0390c0689127756dff6bc75,,excluded
data/QuigleyMcNally/LR/Cya/000401.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,62ce59abd39226060dcbf0557f57a6fd40b0ad347078cf570cbce12329d60464,,excluded
data/QuigleyMcNally/LR/Cya/000500.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,1aa683b941a0dcf38b298e30b6d0c602ac5fedd96d5034dc109a8e4153ffa5bc,,excluded
data/QuigleyMcNally/LR/Cya/000611.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,cb7eb8cc575f04f02a4d4565d120e0cd04ee55eac0c6869d98d2adb611626235,,excluded
data/QuigleyMcNally/LR/Cya/000717.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,0571a215b4198014b2d8172acc8b7695d3bdd245b4eb29e6ba1788411425afea,,excluded
data/QuigleyMcNally/LR/Cya/000813.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,0180a16fd5be196a1b0e12e40ff6b9e6a1a3c518531c0db7ae85a9b942d30c50,,excluded
data/QuigleyMcNally/LR/Cya/000916.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,940518e6bf1aaed0e2465962e96f1b38a2109ae5569ec6f24fc05b6aaa8e5023,,excluded
data/QuigleyMcNally/LR/Cya/001014.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,536fdf9f7dceb454d0187617aabe47778b9b505240a4196cac92d8db5da0d68b,,excluded
data/QuigleyMcNally/LR/Cya/001121.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,d2336a815da0b62e24dca8b6f71cd4d5bf1762c3ed76dfe585db14a387b589ea,,excluded
data/QuigleyMcNally/LR/Cya/010522.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,d8dbfeb5100af50ac8d05a1001934271b68891b708c9c81aba762a0997c09638,,excluded
data/QuigleyMcNally/LR/Cya/010523.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,afa6e9f84d069d508f6685ba587fa11d9780231d0855e3e0bb60388c5e00e5c4,,excluded
data/QuigleyMcNally/LR/Eri/000528.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,37afa26b0b9fdfc8c1b97245263c4a7172dfbec873e8ce268219b2171d341489,,excluded
data/QuigleyMcNally/LR/Eri/000710.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,b1abf587e5305b34ed440e94689c816ba7dfdd8bbd1e16b7b3f32f21698ff08b,,excluded
data/QuigleyMcNally/LR/Eri/000807.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,9703d06666a98179b3365004614df075153d6e6c756320b02088313719bd60be,,excluded
data/QuigleyMcNally/LR/Eri/000905.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,1cea174bc1fb4f5b05791dab341192b5de3f4c31b9e7b05bc19a531ff4912e89,,excluded
data/QuigleyMcNally/LR/Eri/001015.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,81c588e33d20c053847fb5045dd977f6cbed32502d9f4c1fcd95d2331b2f95b1,,excluded
data/QuigleyMcNally/LR/Eri/001107.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,bcca80d7f257f88218660f7289f89ee8d52580ee70ab9e5162cbd7a9e12f6454,,excluded
data/QuigleyMcNally/LR/Eri/010016.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,c8490ec5a966ef34a02f73143a0f78b8483a7f775a08fd80b8e970a2272817c1,,excluded
data/QuigleyMcNally/LR/Eri/010127.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,7ee39e60bcf86dae90650b47a610db678c4a759d6f07dadc2fa023733dc7dde6,,excluded
data/QuigleyMcNally/LR/Eri/010217.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,1cb15f585a8e6d1141e95c6590480d35da5bc84732be75d7b12bb96ff44cfa7d,,excluded
data/QuigleyMcNally/LR/Eri/010600.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,12aca89a12b71fa0ccd246e9244299716075ca77c700322f15503f4ae5be889c,,excluded
data/QuigleyMcNally/LR/Eri/010601.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,359bd8ffa292f31c616af8221f2ff4a7dd37bbe36addf844200d4926f395a645,,excluded
data/QuigleyMcNally/LR/Haz/000324.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,2b04c30ded8f439eb71412a2b07fa9f70869015f3a6bc21db53fc24f16d18e9e,,excluded
data/QuigleyMcNally/LR/Haz/000503.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,17d0ecc450b60d9225c56214ad5522f843835a0fb362a07bf2b99d0ec7dfa511,,excluded
data/QuigleyMcNally/LR/Haz/000608.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,bb3281d56a2299591c8757cbe18de9147693459d2b9158a56ab32dc7cd3c0b1f,,excluded
data/QuigleyMcNally/LR/Haz/000724.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,250498353271155f7d261617ce6e6d2d84cf2200ba7851938cca380db64d497d,,excluded
data/QuigleyMcNally/LR/Haz/000801.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,9c26cf890f8ae5b520869bacb36ccff88c02f40d9dfb41f4221cd04a73ae5a64,,excluded
data/QuigleyMcNally/LR/Haz/000908.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,129b8753fb4bc620a0cbeb095bc566f4fd9d10e14041ff43587673a998f334e9,,excluded
data/QuigleyMcNally/LR/Haz/001107.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,435a33c0b9934e3f4ac99653ff1c5c6df6ef0313b4cafbcf157cb3559b249721,,excluded
data/QuigleyMcNally/LR/Haz/001129.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,df1d7453aaa2a372a7f271acdb9c48778ae51dbd7e0d5491d7ddb2a1e5717474,,excluded
data/QuigleyMcNally/LR/Haz/010614.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,f7f34b46014710c910cf02fdc9b016d685b5830b9042f3de91ce034676b4052b,,excluded
data/QuigleyMcNally/LR/Haz/010615.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,73051cf439b373b82ad0a440a97896e48a455d285409709c4df03e6313dd0fa0,,excluded
data/QuigleyMcNally/LR/Lar/000322.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,66bafbfe7eadabc88607ea8537868f17c0235cf81a7016d44c029b7021e8f8f5,,excluded
data/QuigleyMcNally/LR/Lar/000426.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,08a5ac48120b90125a7ef0686488983f92c0d156abc93c96fd8a9aaccec4693d,,excluded
data/QuigleyMcNally/LR/Lar/000526.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,e3e908f31a199e4c09542a36cd00c6442d4e06266ae10fb14195b1909cbc47e7,,excluded
data/QuigleyMcNally/LR/Lar/000625.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,84b15ef869bd2029b89116841b3881a47eff1ac83d95a008fd4ed2a154016262,,excluded
data/QuigleyMcNally/LR/Lar/000806.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,c5bf8dcf7cc6f84a322f0be3acdd1d7e558d9b824a3f36d9ef5e0a62507d0305,,excluded
data/QuigleyMcNally/LR/Lar/000910.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,8811abbe10fd0e614ecdbd86a330747a87c76ebf1cedcd0617bee3c4bf016bd7,,excluded
data/QuigleyMcNally/LR/Lar/001000.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,e03abb349bc55a35c11ec5d1205a90a4ac641a67500e8461d51d672f201b64db,,excluded
data/QuigleyMcNally/LR/Lar/001008.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,4b8620c835310dc5ff0e80d75b25eccad8575a3cf3f7525dcc436927f2c05475,,excluded
data/QuigleyMcNally/LR/Lar/001118.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,d1535119a448f7e4b68f08c2f316ad68b590ef0ae1912fe18be267ce095061bc,,excluded
data/QuigleyMcNally/LR/Lar/010525.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,eb9d5e8f39126538488b6cb7e78540d1ca90a7778af8c26ce286c151882c16ac,,excluded
data/QuigleyMcNally/LR/Lar/010526.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,9898ee074830a62746ff7038463ef15f0a9ece3cb52a60ac5150024265abab7e,,excluded
data/QuigleyMcNally/LR/Nia/000400.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,06fc58b8a865c80b3120cb306a715b8ae58377044d2c10a9cda778c6f3e343f5,,excluded
data/QuigleyMcNally/LR/Nia/000507.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,ba4e4c5cb7a39a57eb5cbcd25bf1a826a806f76ca265fee84479cf21e25dcea6,,excluded
data/QuigleyMcNally/LR/Nia/000614.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,955becac7c5ca05d5a4d58ff8e143d38f3094675527f2a21c193f9854621a139,,excluded
data/QuigleyMcNally/LR/Nia/000709.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,432431eabc6adf1315900bb353377aac47127387cf5e35f5ca1227353bf8cf2a,,excluded
data/QuigleyMcNally/LR/Nia/000814.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,24590896389446215135ffd17b542a77810d87390a8ee7f604a9a2aed4d20ecc,,excluded
data/QuigleyMcNally/LR/Nia/000901.cha,data/curated/english_child_transcripts/QuigleyMcNally/LR/Nia/000901.cha,QuigleyMcNally,project_data,eng,True,True,1,1,True,False,,b0f19cb81a646d9f7ae4c4b40980dca5d786c820057eb8412051f8e1895bd597,,eligible_short_sample
data/QuigleyMcNally/LR/Nia/001005.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,dc79f4062579d8ff272a50ce4df5a2d32a409dbe09329a099ee4ec035ec27b7b,,excluded
data/QuigleyMcNally/LR/Nia/001102.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,d37deb035972026dd41c8c54143f6b90e249e60de86b0f526718827d64a22fd0,,excluded
data/QuigleyMcNally/LR/Nia/010000.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,185375ed15d29a00cfe5663439bc9bcfa1681cfd4e77dfda043ef7c7b3747359,,excluded
data/QuigleyMcNally/LR/Nia/010527.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,3d31f634119e8bc7c6697f17303776fc33a34d4053cd6c48f81b6c3c4efabe7b,,excluded
data/QuigleyMcNally/LR/Nia/010528.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,dda8032007e398e5c8d8fba546e930c1b4eb1e608bf16290629d46c30f1970cc,,excluded
data/QuigleyMcNally/LR/Rhi/000400.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,e258d8ddffb6f45d8fde262e2043e66fd276fdfee066bc2e726c1e4f96bae7a3,,excluded
data/QuigleyMcNally/LR/Rhi/000427.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,7b35b11dfafc9a6dd1d9d9a06fefbe596b08caf2c55ddd52afe4a9194eb9a649,,excluded
data/QuigleyMcNally/LR/Rhi/000529.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,1c9fd6e118a1ac28fbe08dcb7b04dca1a48b0cf0de04c0b3559504960b777443,,excluded
data/QuigleyMcNally/LR/Rhi/000629.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,8a303991ff603d0cf453472d4aa7c30844e05ac10749b1e244c7656fd3ded99c,,excluded
data/QuigleyMcNally/LR/Rhi/000723.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,54fddab323fc6ecaf2db79298637e481d753f6a7df5c957230d942e3a19543af,,excluded
data/QuigleyMcNally/LR/Rhi/000824.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,f17635c4acd0e95eb945520e5838bd29f8205fbb47e8b4845e7975530b225bd5,,excluded
data/QuigleyMcNally/LR/Rhi/000928.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,b5fe8659ca2b1ae5d23ab7a6ffbb2cefc13106a2a48775992007c09b0dade202,,excluded
data/QuigleyMcNally/LR/Rhi/001112.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,b00f8e823463568ab7492dfc72201a778448c54ef98aab41ad1fb5b21813cd66,,excluded
data/QuigleyMcNally/LR/Rhi/010000.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,4df5d03ddecfff5cd8e83a5927d668445ed43b6480343c9635534a2e778cabdc,,excluded
data/QuigleyMcNally/LR/Rhi/010523.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,a880219d2041c50b91e99fd6d44ab16017fbc7609d98069297ee82c98af16e51,,excluded
data/QuigleyMcNally/LR/Rhi/010524.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,d193b3f4ffd842c2c3c8838f2d6f182ac5628a44bf6def5975b6aa7b86fd51fc,,excluded
data/QuigleyMcNally/LR/Rube/000428.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,851d6c3bbe811fe47f823dda6c2a5a60bdebfcb9f7545b2d5adc26151f6badc4,,excluded
data/QuigleyMcNally/LR/Rube/000515.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,d8682ba4cea0d899afcabe9c06bb75ada599a57ceb8b1fadb39e5b36d2ac3115,,excluded
data/QuigleyMcNally/LR/Rube/000618.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,776943ca58da1cdcd6d8930149378e383d60550121c1beba0cf8a391fe63531f,,excluded
data/QuigleyMcNally/LR/Rube/000716.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,42a8ff3017e76def0c0b366a2eaf76d9da699f5dbc86c2b4e80c5b50dfc6fdbd,,excluded
data/QuigleyMcNally/LR/Rube/000823.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,54eb9425693643f3c26582909bb9a0d494d0d783341b3ca25c924c85f52f0fc9,,excluded
data/QuigleyMcNally/LR/Rube/000914.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,802c7367bf3019c514161a078436a2734e47fc4607c2ccc80d3f15e25328ce84,,excluded
data/QuigleyMcNally/LR/Rube/001005.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,7104d19620cb2679f4c7b6ef3a02a6a2bd7a8d77ddbb4b78fda5946ffcb047f1,,excluded
data/QuigleyMcNally/LR/Rube/001116.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,0196bebdebe0723b05820c94d1f61cbcae31bba72e3b94bf175a043ed3fecf53,,excluded
data/QuigleyMcNally/LR/Rube/010007.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,1fe6da7080cd0ca61f282115c4d2d09f3176adb47609e92c07a5bdbf390f1811,,excluded
data/QuigleyMcNally/LR/Rube/010605.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,e307c2482ff88a25bfc58ca190cfaa4cd9257a27194858bb977a7a085b9a9d39,,excluded
data/QuigleyMcNally/LR/Rube/010606.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,8ea7814a8a8b88acef0f19dbf0b7175c1419c78dae0114bb1e0c75d1548fbf6d,,excluded
data/QuigleyMcNally/LR/Tho/000318.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,c69b7e2584b2ee362052d3ac1d717aa0d4a8b1141b955d138353b719dffe85bb,,excluded
data/QuigleyMcNally/LR/Tho/000423.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,08ac52f7238a032bc252b19bd0bef61bc715b989e471429ac102b19d77caf694,,excluded
data/QuigleyMcNally/LR/Tho/000523.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,1ab4668907508595c17727f00e633495512757b94f7282c9e56dee260c2706a5,,excluded
data/QuigleyMcNally/LR/Tho/000618.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,7460e96b23e9ce30441322092c382a730d5586b105417ce20cb7535625b2862b,,excluded
data/QuigleyMcNally/LR/Tho/000723.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,5b84903b69310d41ba38c207c00ec45d5cafc7ade0da48e3208ffd8e1a7afdbe,,excluded
data/QuigleyMcNally/LR/Tho/000820.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,1d40c7f958b1dcf7463a4bb782602fb0a2b8de6aeba7993172bf42f93086cf5a,,excluded
data/QuigleyMcNally/LR/Tho/000918.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,77f575fc0395983d26ee23e47e75bc3737db0752f3a0ca67cd58eb8551deb36f,,excluded
data/QuigleyMcNally/LR/Tho/001022.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,954cf80965ce04c275bdb4b7f30f5c2d570cd0784138913354032c12966b9b2b,,excluded
data/QuigleyMcNally/LR/Tho/010003.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,84d8156ef65c40da71c7ab46bfc8a96fbcc4cd627a3d8890fe6cb3126588c022,,excluded
data/QuigleyMcNally/LR/Tho/010618.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,1bd9526c8243c8a60d4545a0a34bbd19082d83c25e286d3737daef811269c69d,,excluded
data/QuigleyMcNally/LR/Tho/010619.cha,,QuigleyMcNally,project_data,eng,False,False,0,0,False,False,missing_child_speech_tier,dd26a10eb58d9a339c68a469e841d6aa8d5ccc87c5c3f8581f0c119209d46f9c,,excluded
data/Rollins/Carl/020800.cha,data/curated/english_child_transcripts/Rollins/Carl/020800.cha,Rollins,project_data,eng,True,True,150,122,True,True,,2ddea2b3e8b800c58ad88e59662b47685af831c42d9e69a9a4c492cb2abc62b6,,pass
data/Rollins/Carl/021100.cha,data/curated/english_child_transcripts/Rollins/Carl/021100.cha,Rollins,project_data,eng,True,True,411,509,True,True,,7711daabc0d4bec8085de7f146aca0cdeccb626dd8460b7c1fd8c84efde7e213,,pass
data/Rollins/Carl/030000.cha,data/curated/english_child_transcripts/Rollins/Carl/030000.cha,Rollins,project_data,eng,True,True,132,159,True,True,,cbb8ad997fa30bbc3063e3b9833aa2ca01ceb203073eb62aae0ba1534ede671e,,pass
data/Rollins/Carl/030700.cha,data/curated/english_child_transcripts/Rollins/Carl/030700.cha,Rollins,project_data,eng,True,True,192,420,True,True,,61cd49d895b415562318d494fa896157bdf8ba7a555594f646f2fc4c6d5f4976,,pass
data/Rollins/Josh/020500.cha,data/curated/english_child_transcripts/Rollins/Josh/020500.cha,Rollins,project_data,eng,True,True,176,158,True,True,,cb8c2df89169844e49bb1ba5e631d0612b3418351597dba908477e54c395add0,,pass
data/Rollins/Josh/020800.cha,data/curated/english_child_transcripts/Rollins/Josh/020800.cha,Rollins,project_data,eng,True,True,224,178,True,True,,759dc17740edf12962cdebe78a2f339a5b5cf60463ee1a6e3bbb0b479b77711a,,pass
data/Rollins/Josh/021100.cha,data/curated/english_child_transcripts/Rollins/Josh/021100.cha,Rollins,project_data,eng,True,True,116,98,True,True,,da54ab420ca8c96e31db07fdf21fbc6d2919feffaea60d38778144691cc1659e,,pass
data/Rollins/Josh/030100.cha,data/curated/english_child_transcripts/Rollins/Josh/030100.cha,Rollins,project_data,eng,True,True,76,93,True,True,,7d440d157a5f99a446d2abd2c8f6a1e6e1c04c51fd145bb8095efe2a1c39bbca,,pass
data/Rollins/Mars/030100.cha,data/curated/english_child_transcripts/Rollins/Mars/030100.cha,Rollins,project_data,eng,True,True,183,155,True,True,,632b373663900231e7c5231318bf8865ec6b6ff1d26c97e181b106b206fca425,,pass
data/Rollins/Mars/030300.cha,data/curated/english_child_transcripts/Rollins/Mars/030300.cha,Rollins,project_data,eng,True,True,247,221,True,True,,2199ae70c097d8014afd7cc24d2280587bf550dc5af68491eaa2eab9cfb8f541,,pass
data/Rollins/Mars/030600.cha,data/curated/english_child_transcripts/Rollins/Mars/030600.cha,Rollins,project_data,eng,True,True,240,218,True,True,,4b70abb50b2cee248481ede0fe9437434c6865eafaea85c063eaf9429b9f37c7,,pass
data/Rollins/Mars/030800.cha,data/curated/english_child_transcripts/Rollins/Mars/030800.cha,Rollins,project_data,eng,True,True,268,377,True,True,,b7087871f2fedf79ebaf15b28c25268b6601da2ca3c96bdafe5d716fce59c5ca,,pass
data/Rollins/Mars/031100.cha,data/curated/english_child_transcripts/Rollins/Mars/031100.cha,Rollins,project_data,eng,True,True,386,438,True,True,,6887f60805673a6ddfde50436274744110f99376c0b07792f8e88b0c0ec7cad9,,pass
data/Rollins/Roger/020600.cha,data/curated/english_child_transcripts/Rollins/Roger/020600.cha,Rollins,project_data,eng,True,True,255,234,True,True,,3df5c9359f8b71a25c2d1996596de21dd87d7020a95fd85882730753d2abe79c,,pass
data/Rollins/Roger/020800.cha,data/curated/english_child_transcripts/Rollins/Roger/020800.cha,Rollins,project_data,eng,True,True,61,58,True,True,,c9274051215169ceaa0c3ca956e1e58f2a4bc8d163f8b5cf5153ac0000a247fd,,pass
data/Rollins/Roger/021000.cha,data/curated/english_child_transcripts/Rollins/Roger/021000.cha,Rollins,project_data,eng,True,True,143,163,True,True,,bf287f7fa5f355c712a6dc9652c7dc8ea2fa01a5be49fed0864f2f0e5c184f72,,pass
data/Rollins/Roger/030300.cha,data/curated/english_child_transcripts/Rollins/Roger/030300.cha,Rollins,project_data,eng,True,True,79,77,True,True,,df57c7ebab73b077f8b0b54e5db1a834bad38e38ae8b791d7c6ac4c3fd390bca,,pass
data/Rollins/Sid/020200.cha,data/curated/english_child_transcripts/Rollins/Sid/020200.cha,Rollins,project_data,eng,True,True,203,239,True,True,,d3d9bb7609579162b9d8be59d2149cc5bbfd961d820ea619f0a9e9dbaf6ee5fb,,pass
data/Rollins/Sid/021100.cha,data/curated/english_child_transcripts/Rollins/Sid/021100.cha,Rollins,project_data,eng,True,True,178,174,True,True,,2bb7a3125b7c88083be8745ea3318bf90a9cfab1be325bb8890ba9b20ee6a739,,pass
data/Rollins/Sid/030200.cha,data/curated/english_child_transcripts/Rollins/Sid/030200.cha,Rollins,project_data,eng,True,True,242,250,True,True,,b04258f22a0448b2dcaad2db461c626456756f4ba963815ab35c3b3780143ab0,,pass
data/Rollins/Sid/030500.cha,data/curated/english_child_transcripts/Rollins/Sid/030500.cha,Rollins,project_data,eng,True,True,208,190,True,True,,c8cd1f20ead446a21c6a0296907fe821cde03dbe27d693e642d68567aacae838,,pass
